TCI,HYDRO_GP,Transect,SPECIES,Year,medYear,time,mTCI
9,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.243
9,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.243
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.56
8,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.21
8,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.21
9,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.44
7,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.14
7,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.14
9,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.42
9,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.243
9,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.243
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.5625
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.6
9,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.243
9,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.243
5,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.06
5,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.06
9,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.385
4,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.04
4,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.04
6,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.075
8,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.36
8,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.36
9,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.45
7,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.15
7,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.15
9,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.4125
7,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.15
7,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.15
7,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.14
6,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.1
6,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.1
9,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.385
9,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.243
9,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.243
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.4875
5,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.06
5,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.06
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.525
9,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.182
9,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.182
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.525
9,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.243
9,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.243
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.49
5,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.06
5,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.06
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.455
8,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.162
8,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.162
11,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.6375
9,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.375
9,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.375
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.64
9,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.42
9,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.42
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.5625
6,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.12
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.49
6,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.12
7,mixed,1,Eucalyptus largiflorens,2015,2018,-3,0.15
7,mixed,1,Eucalyptus largiflorens,2016,2018,-2,0.15
10,mixed,1,Eucalyptus largiflorens,2018,2018,0,0.5625
8,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.225
11,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.6
8,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.32
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.35
10,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.6
6,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.075
10,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.525
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.35
10,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.56
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.35
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.4125
10,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.56
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.325
10,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.52
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.42
0,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.315
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.375
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.375
7,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.1125
10,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.4875
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.45
10,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.4875
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.385
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.4
10,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.5625
6,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.065
9,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.4
10,Group 0,24,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.4875
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.525
8,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.3
11,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.72
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.525
11,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.675
11,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.6375
9,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.375
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.525
11,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.72
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.4875
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.56
9,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.375
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.56
9,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.375
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.64
11,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.595
9,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.3375
12,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.665
0,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0
8,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.28
9,Group 1,25,Eucalyptus largiflorens,2018,2018,0,0.48
11,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.68
9,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.42
8,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.28
11,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.675
9,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.45
9,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.4125
8,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.3
10,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.455
8,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.175
10,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.6
9,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.4
9,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.4
10,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.525
8,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.245
9,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.4125
8,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.28
10,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.455
11,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.675
10,Group 2,26,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.525
10,Group 1,35,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 1,35,Eucalyptus largiflorens,2018,2018,0,0.56
10,Group 1,35,Eucalyptus largiflorens,2018,2018,0,0.56
11,Group 1,35,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 1,35,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 1,35,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 1,35,Eucalyptus largiflorens,2018,2018,0,0.4875
10,Group 1,35,Eucalyptus largiflorens,2018,2018,0,0.56
10,Group 1,35,Eucalyptus largiflorens,2018,2018,0,0.6
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.45
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.325
10,Group 1,59,Acacia stenophylla,2018,2018,0,0.51
10,Group 1,59,Acacia stenophylla,2018,2018,0,0.54
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.45
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.35
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.39
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.39
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.45
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.375
11,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.64
11,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.4875
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.56
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.6
8,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.21
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.52
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.56
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.52
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.56
7,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.14
9,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.45
9,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.375
9,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.385
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.455
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.455
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.49
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.4875
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.56
10,Group 1,27,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.455
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
10,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
12,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
12,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
12,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.76
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
10,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.525
8,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.28
10,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
8,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.1875
10,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.56
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
9,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.35
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
10,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.49
6,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.07
12,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.76
10,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.525
10,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.64
10,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
10,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
11,Group 5,28,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
11,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
11,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.525
11,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.64
5,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.06
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.6
11,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.5625
11,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
11,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.72
11,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
12,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.4875
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.6
8,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.3
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.4875
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.525
11,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
11,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
11,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.52
11,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
11,Group 2,29,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
11,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 2,29,Eucalyptus largiflorens,2018,2018,0,0.68
12,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.765
0,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
10,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.49
10,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.525
11,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
12,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
11,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
11,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.72
12,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.7225
0,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
9,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.3375
0,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
9,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.4125
8,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.2275
10,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.56
11,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.68
8,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.225
11,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.72
0,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
11,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.63
11,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
8,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.3
0,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
9,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.4
10,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.5625
11,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.5525
10,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 5,30,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 5,30,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.56
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.675
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.6375
9,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.44
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.675
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.72
10,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.64
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.63
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.63
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.585
9,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.42
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.6375
12,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.76
0,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0
10,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.64
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.595
10,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.6
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.63
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.675
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.6375
12,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.76
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.72
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.675
10,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.6
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 1,31,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.52
11,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.64
9,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.4125
8,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.24
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.525
11,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.5625
11,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.595
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.56
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.49
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.455
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.5625
8,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.28
9,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.42
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.4875
11,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.525
11,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.4875
10,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.4875
9,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.4125
9,Group 1,32,Eucalyptus largiflorens,2018,2018,0,0.44
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.6
11,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.525
8,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.26
9,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.315
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.56
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.5625
11,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.5625
11,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.72
11,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.6
9,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.375
8,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.225
8,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.2625
8,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.1875
11,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.68
9,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.4125
11,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.72
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.49
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.49
8,Group 1,33,Eucalyptus largiflorens,2018,2018,0,0.225
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
9,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.35
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
6,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.0375
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
9,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.375
10,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.52
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
11,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
11,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
11,Group 1,34,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
